"","org","year","survey","bush","state","edu","age","female","black","weight"
"595",1,1,1,1,36,2,2,0,0,1174
"596",1,1,1,NA,18,4,2,1,0,700
"597",1,1,1,1,36,2,1,1,0,2356
"598",1,1,1,1,22,2,4,0,0,2921
"599",1,1,1,1,47,3,2,1,0,300
"600",1,1,1,1,50,3,3,1,0,253
"601",1,1,1,1,37,3,2,0,0,667
"602",1,1,1,1,39,3,2,0,0,781
"603",1,1,1,1,44,3,2,0,0,667
"604",1,1,1,1,11,2,2,0,0,1330
"605",1,1,1,1,35,2,1,1,1,1768
"606",1,1,1,1,39,4,2,1,0,1230
"607",1,1,1,0,14,2,3,0,0,554
"608",1,1,1,0,31,2,1,0,0,3473
"609",1,1,1,1,23,2,3,1,0,1495
"610",1,1,1,1,43,4,2,0,0,777
"611",1,1,1,0,43,4,2,0,0,777
"612",1,1,1,1,43,2,4,1,0,2247
"613",1,1,1,NA,23,3,3,0,0,561
"614",1,1,1,NA,14,1,4,0,0,734
"615",1,1,1,0,14,1,3,0,0,2214
"616",1,1,1,1,50,4,3,0,0,586
"617",1,1,1,1,43,3,2,1,0,601
"618",1,1,1,0,33,3,1,0,1,1203
"619",1,1,1,0,7,4,3,1,0,350
"620",1,1,1,0,44,3,1,0,0,898
"621",1,1,1,NA,36,3,2,1,0,530
"622",1,1,1,NA,50,3,1,0,0,1584
"623",1,1,1,1,21,2,3,1,0,1130
"624",1,1,1,1,36,2,3,1,0,1495
"625",1,1,1,1,21,4,2,1,0,700
"626",1,1,1,1,44,3,3,0,0,636
"627",1,1,1,1,23,2,1,0,0,654
"628",1,1,1,0,23,2,2,1,1,793
"629",1,1,1,1,21,2,2,0,0,665
"630",1,1,1,1,41,1,4,1,1,2248
"631",1,1,1,0,36,4,2,0,0,686
"632",1,1,1,0,23,3,1,1,0,535
"633",1,1,1,1,7,4,3,1,0,1051
"634",1,1,1,0,50,2,3,1,0,1495
"635",1,1,1,1,26,4,3,1,0,528
"636",1,1,1,1,43,2,3,1,0,1130
"637",1,1,1,1,11,2,3,0,0,1255
"638",1,1,1,1,10,4,2,1,0,700
"639",1,1,1,0,14,4,2,0,0,343
"640",1,1,1,1,36,4,2,1,0,618
"641",1,1,1,0,44,1,3,1,0,1130
"642",1,1,1,0,11,2,2,1,0,1198
"643",1,1,1,1,43,2,2,0,0,1995
"644",1,1,1,0,10,2,4,0,0,1663
"645",1,1,1,1,14,4,2,0,0,343
"646",1,1,1,1,24,4,3,1,0,1056
"647",1,1,1,1,18,1,3,0,0,1255
"648",1,1,1,1,34,2,3,1,0,1695
"649",1,1,1,1,41,2,2,0,0,665
"650",1,1,1,1,26,2,1,0,0,1308
"651",1,1,1,1,26,2,1,0,0,1963
"652",1,1,1,NA,11,2,4,1,0,1498
"653",1,1,1,NA,16,1,4,1,0,1982
"654",1,1,1,0,23,1,4,0,0,734
"655",1,1,1,1,36,3,3,1,0,758
"656",1,1,1,0,23,2,3,1,1,748
"657",1,1,1,0,16,3,2,0,0,589
"658",1,1,1,0,39,1,3,1,0,1984
"659",1,1,1,1,10,4,2,1,0,700
"660",1,1,1,0,44,3,4,0,0,846
"661",1,1,1,1,41,3,4,0,0,846
"662",1,1,1,0,36,2,1,0,0,654
"663",1,1,1,1,7,2,4,0,0,1948
"664",1,1,1,1,50,4,1,0,0,886
"665",1,1,1,0,26,3,2,1,0,530
"666",1,1,1,0,33,3,2,1,1,528
"667",1,1,1,0,11,1,3,0,0,1255
"668",1,1,1,0,43,2,3,0,0,1255
"669",1,1,1,0,44,3,3,1,0,572
"670",1,1,1,1,1,4,3,1,0,897
"671",1,1,1,1,10,4,4,1,0,932
"672",1,1,1,0,41,4,2,0,0,389
"673",1,1,1,0,15,1,1,0,0,1963
"674",1,1,1,0,23,2,4,1,0,661
"675",1,1,1,0,24,3,1,0,0,792
"676",1,1,1,0,23,1,3,0,1,1267
"677",1,1,1,1,14,3,2,1,0,530
"678",1,1,1,1,26,2,2,1,0,1057
"679",1,1,1,1,15,2,3,1,0,498
"680",1,1,1,0,42,4,1,1,0,266
"681",1,1,1,0,49,2,2,1,0,1198
"682",1,1,1,0,43,4,4,1,0,1050
"683",1,1,1,0,34,1,2,0,0,1665
"684",1,1,1,0,42,2,3,1,0,997
"685",1,1,1,0,8,2,2,1,0,1198
"686",1,1,1,0,33,4,1,0,0,392
"687",1,1,1,1,25,4,1,0,0,670
"688",1,1,1,NA,14,4,3,0,0,879
"689",1,1,1,1,1,2,3,1,0,565
"690",1,1,1,1,36,3,1,1,0,1427
"691",1,1,1,1,35,3,1,1,0,357
"692",1,1,1,1,24,2,3,1,0,498
"693",1,1,1,1,11,4,1,1,0,603
"694",1,1,1,1,50,2,3,1,0,997
"695",1,1,1,1,39,4,3,0,0,389
"696",1,1,1,1,36,3,4,1,0,336
"697",1,1,1,1,14,4,1,0,0,886
"698",1,1,1,0,3,2,3,0,0,1140
"699",1,1,1,1,49,3,1,1,0,808
"700",1,1,1,0,44,4,2,0,0,1166
"701",1,1,1,0,14,2,3,1,0,1994
"702",1,1,1,0,31,3,2,0,0,1172
"703",1,1,1,0,14,2,1,1,0,1178
"704",1,1,1,NA,27,2,2,0,0,1209
"705",1,1,1,0,23,4,2,1,0,309
"706",1,1,1,0,5,4,1,0,0,304
"707",1,1,1,NA,1,1,4,1,0,1498
"708",1,1,1,1,21,1,4,0,0,1663
"709",1,1,1,0,26,3,3,1,0,505
"710",1,1,1,0,14,3,2,1,0,530
"711",1,1,1,0,28,4,2,1,0,309
"712",1,1,1,0,15,1,3,0,0,554
"713",1,1,1,0,7,3,2,0,0,781
"714",1,1,1,0,14,3,1,1,1,1071
"715",1,1,1,0,47,3,2,0,1,2291
"716",1,1,1,0,20,2,3,0,0,735
"717",1,1,1,1,5,3,2,1,0,546
"718",1,1,1,1,7,2,3,1,0,1323
"719",1,1,1,1,34,1,2,0,1,7619
"720",1,1,1,1,36,4,3,0,0,586
"721",1,1,1,1,14,3,1,0,0,792
"722",1,1,1,0,21,2,2,0,0,1330
"723",1,1,1,0,16,2,3,1,0,997
"724",1,1,1,1,14,2,2,1,0,528
"725",1,1,1,1,33,3,1,0,0,1577
"726",1,1,1,1,5,3,1,0,0,816
"727",1,1,1,0,48,2,3,1,0,1027
"728",1,1,1,0,39,1,4,1,0,1754
"729",1,1,1,0,33,2,1,1,0,1564
"730",1,1,1,1,36,2,3,1,0,997
"731",1,1,1,0,26,2,3,0,0,1661
"732",1,1,1,NA,25,2,3,1,0,1130
"733",1,1,1,1,23,4,2,1,0,618
"734",1,1,1,0,21,4,1,1,0,905
"735",1,1,1,0,44,2,4,0,0,1663
"736",1,1,1,NA,50,3,2,1,0,530
"737",1,1,1,NA,31,3,2,1,0,704
"738",1,1,1,0,42,3,3,1,0,253
"739",1,1,1,0,1,2,2,1,0,3593
"740",1,1,1,0,3,1,3,0,0,1710
"741",1,1,1,0,10,2,4,0,0,832
"742",1,1,1,0,5,1,2,0,0,1513
"743",1,1,1,1,26,3,1,0,0,792
"744",1,1,1,1,5,2,4,1,0,680
"745",1,1,1,0,19,3,1,1,0,1213
"746",1,1,1,NA,32,1,4,1,0,1361
"747",1,1,1,NA,5,2,1,0,0,1347
"748",1,1,1,1,14,2,3,0,0,554
"749",1,1,1,1,3,3,2,0,0,303
"750",1,1,1,1,48,4,2,0,0,1413
"751",1,1,1,1,19,2,3,1,0,1130
"752",1,1,1,NA,48,1,4,1,0,1361
"753",1,1,1,NA,6,4,1,1,0,548
"754",1,1,1,0,48,2,4,0,0,1511
"755",1,1,1,1,15,3,2,0,0,589
"756",1,1,1,1,5,4,2,0,0,706
"757",1,1,1,1,45,3,1,0,0,816
"758",1,1,1,1,36,2,2,1,0,528
"759",1,1,1,0,5,2,3,1,1,770
"760",1,1,1,0,23,2,3,0,1,1267
"761",1,1,1,1,4,2,3,1,0,1130
"762",1,1,1,1,51,4,2,0,0,706
"763",1,1,1,0,5,3,3,0,0,867
"764",1,1,1,1,44,3,3,1,0,572
"765",1,1,1,1,45,4,4,0,0,941
"766",1,1,1,1,3,2,1,1,0,1213
"767",1,1,1,1,5,2,2,1,0,544
"768",1,1,1,1,23,2,2,1,0,1057
"769",1,1,1,1,5,1,1,0,0,1347
"770",1,1,1,1,5,3,2,1,0,546
"771",1,1,1,1,15,2,4,0,0,1468
"772",1,1,1,1,45,2,2,1,0,1088
"773",1,1,1,0,5,3,2,1,0,546
"774",1,1,1,0,3,4,3,1,1,816
"775",1,1,1,0,5,4,4,1,0,423
"776",1,1,1,1,36,4,3,1,0,528
"777",1,1,1,0,27,3,3,1,0,1561
"778",1,1,1,0,5,4,2,1,0,318
"779",1,1,1,0,48,2,3,0,0,1140
"780",1,1,1,1,5,4,2,1,0,1590
"781",1,1,1,1,24,2,1,1,0,2356
"782",1,1,1,0,5,1,4,0,0,756
"783",1,1,1,0,5,1,2,0,0,1513
"784",1,1,1,1,38,1,4,1,0,680
"785",1,1,1,1,33,4,2,1,0,1639
"786",1,1,1,0,47,4,1,1,0,302
"787",1,1,1,1,31,4,1,0,0,196
"788",1,1,1,1,17,2,2,1,0,1057
"789",1,1,1,0,39,2,1,0,0,2604
"790",1,1,1,0,5,2,3,1,0,1540
"791",1,1,1,1,32,1,1,1,0,1213
"792",1,1,1,1,10,2,4,1,0,749
"793",1,1,1,0,5,4,2,1,0,636
"794",1,1,1,1,5,4,2,1,0,318
"795",1,1,1,1,43,4,2,0,0,777
"796",1,1,1,1,24,2,2,1,0,528
"797",1,1,1,1,3,4,2,0,0,353
"798",1,1,1,1,5,2,1,1,0,1213
"799",1,1,1,NA,5,1,4,0,0,756
"800",1,1,1,1,31,3,3,1,0,1006
"801",1,1,1,1,11,3,2,1,0,901
"802",1,1,1,1,33,2,1,1,0,1564
"803",1,1,1,1,5,2,1,1,0,1213
"804",1,1,1,1,39,4,3,1,0,1051
"805",1,1,1,0,38,2,2,0,0,1209
"806",1,1,1,0,44,2,1,0,0,2224
"807",1,1,1,1,5,2,1,0,0,2021
"808",1,1,1,1,48,1,4,1,1,1021
"809",1,1,1,0,36,4,2,0,0,686
"810",1,1,1,1,5,4,3,0,0,905
"811",1,1,1,1,10,4,2,1,0,700
"812",1,1,1,0,28,2,3,1,0,498
"813",1,1,1,0,14,4,2,1,0,618
"814",1,1,1,0,39,2,1,0,0,1736
"815",1,1,1,NA,47,2,3,1,1,848
"816",1,1,1,0,41,4,2,1,1,525
"817",1,1,1,0,36,3,2,1,0,265
"818",1,1,1,0,38,2,3,1,0,513
"819",1,1,1,1,44,4,1,0,0,670
"820",1,1,1,1,14,4,1,0,0,591
"821",1,1,1,1,28,2,2,0,0,1174
"822",1,1,1,1,47,2,2,1,0,1198
"823",1,1,1,0,23,4,3,1,1,1188
"824",1,1,1,1,24,3,2,0,0,294
"825",1,1,1,1,44,3,1,0,0,898
"826",1,1,1,1,23,3,1,0,0,792
"827",1,1,1,1,44,4,3,0,0,1329
"828",1,1,1,1,1,4,2,0,0,777
"829",1,1,1,1,10,4,4,0,0,1035
"830",1,1,1,1,48,4,3,1,0,544
"831",1,1,1,0,26,2,2,0,0,1174
"832",1,1,1,1,15,2,2,1,0,1057
"833",1,1,1,0,24,2,3,1,0,997
"834",1,1,1,1,4,2,3,1,0,1130
"835",1,1,1,0,44,2,3,0,0,627
"836",1,1,1,1,36,2,4,1,0,661
"837",1,1,1,1,10,3,4,0,0,846
"838",1,1,1,1,3,4,3,0,0,302
"839",1,1,1,0,10,2,2,1,0,1198
"840",1,1,1,1,14,2,3,1,0,1495
"841",1,1,1,0,44,2,2,1,0,1198
"842",1,1,1,1,44,4,3,1,0,299
"843",1,1,1,1,26,2,4,1,0,661
"844",1,1,1,1,25,1,1,1,1,6012
"845",1,1,1,0,24,4,1,1,0,532
"846",1,1,1,1,28,4,2,1,0,618
"847",1,1,1,1,3,3,2,1,0,546
"848",1,1,1,1,15,3,4,1,0,673
"849",1,1,1,1,44,2,2,0,0,1330
"850",1,1,1,1,14,4,1,1,0,798
"851",1,1,1,1,19,2,4,1,0,1498
"852",1,1,1,1,1,4,1,1,0,603
"853",1,1,1,0,14,2,2,1,0,1585
"854",1,1,1,NA,23,2,3,1,0,997
"855",1,1,1,NA,5,2,1,0,0,1347
"856",1,1,1,NA,29,4,2,1,0,318
"857",1,1,1,0,5,3,3,1,0,520
"858",1,1,1,0,48,3,4,1,0,346
"859",1,1,1,0,32,1,2,1,0,1362
"860",1,1,1,0,5,4,3,1,0,544
"861",1,1,1,NA,5,4,2,1,0,318
"862",1,1,1,NA,5,4,2,0,0,706
"863",1,1,1,1,6,4,3,0,0,604
"864",1,1,1,1,5,2,3,1,0,1540
"865",1,1,1,1,5,2,4,1,0,1361
"866",1,1,1,0,5,2,1,1,0,1213
"867",1,1,1,0,5,4,2,0,0,706
"868",1,1,1,1,5,3,2,1,0,273
"869",1,1,1,1,5,3,2,0,0,606
"870",1,1,1,0,5,2,2,0,0,604
"871",1,1,1,1,6,1,4,1,0,680
"872",1,1,1,1,38,3,2,1,0,546
"873",1,1,1,0,5,3,1,1,0,367
"874",1,1,1,1,5,2,3,0,0,1140
"875",1,1,1,0,5,3,1,0,0,816
"876",1,1,1,1,5,4,3,0,0,302
"877",1,1,1,1,13,3,1,1,0,735
"878",1,1,1,1,48,1,2,1,0,1362
"879",1,1,1,1,5,2,1,1,0,1213
"880",1,1,1,1,5,4,2,0,0,706
"881",1,1,1,1,5,4,1,0,0,304
"882",1,1,1,1,3,4,3,0,0,302
"883",1,1,1,1,5,3,2,0,0,910
"884",1,1,1,1,5,2,2,0,0,1209
"885",1,1,1,1,5,3,1,1,0,735
"886",1,1,1,1,5,4,3,0,0,604
"887",1,1,1,1,5,2,4,0,0,1133
"888",1,1,1,0,3,2,2,1,0,1088
"889",1,1,1,0,5,1,1,1,0,1213
"890",1,1,1,0,5,2,3,0,0,1140
"891",1,1,1,0,5,3,2,0,0,606
"892",1,1,1,0,48,4,4,0,0,941
"893",1,1,1,1,5,2,2,1,0,1088
"894",1,1,1,1,5,2,1,1,0,607
"895",1,1,1,1,5,3,3,1,0,520
"896",1,1,1,1,5,2,1,1,0,2427
"897",1,1,1,1,48,2,2,0,0,907
"898",1,1,1,1,5,3,1,1,0,735
"899",1,1,1,1,5,2,1,0,0,1347
"900",1,1,1,1,48,4,2,0,0,706
"901",1,1,1,1,5,2,2,0,0,1209
"902",1,1,1,1,5,3,1,0,0,408
"903",1,1,1,1,5,2,1,1,0,607
"904",1,1,1,1,48,3,2,1,0,546
"905",1,1,1,0,48,3,2,0,0,606
"906",1,1,1,1,5,3,2,1,0,273
"907",1,1,1,0,5,4,2,1,0,318
"908",1,1,1,1,27,2,2,1,0,1088
"909",1,1,1,NA,5,4,4,1,0,423
"910",1,1,1,1,5,2,1,0,0,1347
"911",1,1,1,1,5,2,2,0,0,1209
"912",1,1,1,1,5,4,3,0,0,604
"913",1,1,1,1,5,3,1,0,0,816
"914",1,1,1,1,5,2,2,1,0,1088
"915",1,1,1,NA,48,3,4,1,0,693
"916",1,1,1,0,25,1,3,1,1,848
"917",1,1,1,0,5,2,1,1,1,2731
"918",1,1,1,NA,18,2,3,0,1,2871
"919",1,1,1,0,33,3,1,0,0,526
"920",1,1,1,0,11,2,2,1,1,1798
"921",1,1,1,1,14,4,3,0,0,147
"922",1,1,1,0,10,3,2,1,1,225
"923",1,1,1,0,31,2,2,0,0,2336
"924",1,1,1,1,5,3,4,1,0,693
"925",1,1,1,0,36,2,4,1,0,661
"926",1,1,1,1,47,1,3,0,0,627
"927",1,1,1,0,37,4,2,0,0,777
"928",1,1,1,0,25,1,3,0,0,1255
"929",1,1,1,1,25,2,3,1,0,1130
"930",1,1,1,1,8,4,3,1,0,598
"931",1,1,1,0,24,3,3,1,0,758
"932",1,1,1,NA,31,2,2,0,0,779
"933",1,1,1,0,31,3,3,0,0,744
"934",1,1,1,0,44,2,1,1,1,2004
"935",1,1,1,0,43,2,1,1,0,1335
"936",1,1,1,0,36,2,1,0,0,1308
"937",1,1,1,0,38,1,3,1,0,1027
"938",1,1,1,0,44,2,2,0,0,1330
"939",1,1,1,0,34,3,2,0,0,1001
"940",1,1,1,0,5,1,3,0,0,1710
"941",1,1,1,0,31,1,4,1,0,877
"942",1,1,1,0,41,2,4,1,0,1498
"943",1,1,1,0,10,1,3,1,0,1130
"944",1,1,1,0,39,4,1,0,0,392
"945",1,1,1,0,1,2,3,1,0,1130
"946",1,1,1,0,21,3,4,1,0,601
"947",1,1,1,0,36,4,1,0,0,591
"948",1,1,1,0,48,1,1,1,0,1213
"949",1,1,1,0,23,1,3,1,0,498
"950",1,1,1,0,5,1,4,1,0,1361
"951",1,1,1,0,5,1,2,1,0,1362
"952",1,1,1,0,34,2,1,0,0,2224
"953",1,1,1,0,5,2,2,0,0,1209
"954",1,1,1,0,33,1,2,1,0,1755
"955",1,1,1,0,11,1,1,1,1,1002
"956",1,1,1,0,33,4,2,0,0,455
"957",1,1,1,0,10,4,1,0,0,670
"958",1,1,1,0,48,1,4,1,0,680
"959",1,1,1,0,33,4,1,0,0,784
"960",1,1,1,0,44,3,2,1,0,601
"961",1,1,1,0,5,4,2,1,0,636
"962",1,1,1,0,32,3,3,1,0,780
"963",1,1,1,0,16,3,3,0,0,561
"964",1,1,1,1,24,3,3,0,0,280
"965",1,1,1,1,39,2,4,1,0,877
"966",1,1,1,NA,44,2,2,1,0,1198
"967",1,1,1,0,20,4,2,0,0,910
"968",1,1,1,NA,23,2,4,1,0,997
"969",1,1,1,0,21,4,1,0,0,335
"970",1,1,1,0,26,4,1,0,0,295
"971",1,1,1,1,22,4,4,0,0,606
"972",1,1,1,1,44,4,2,0,0,777
"973",1,1,1,NA,44,1,1,1,1,1002
"974",1,1,1,0,6,3,1,0,0,816
"975",1,1,1,NA,26,2,3,1,0,997
"976",1,1,1,1,22,2,3,0,0,735
"977",1,1,1,1,3,2,4,0,0,2267
"978",1,1,1,0,11,4,4,0,0,1035
"979",1,1,1,NA,21,3,4,1,0,762
"980",1,1,1,0,5,4,2,0,0,706
"981",1,1,1,0,43,1,4,1,0,749
"982",1,1,1,1,25,4,3,1,0,299
"983",1,1,1,1,23,4,4,0,0,457
"984",1,1,1,1,28,3,4,1,0,336
"985",1,1,1,1,33,3,2,0,0,391
"986",1,1,1,1,10,2,3,1,0,1130
"987",1,1,1,0,39,4,2,1,0,410
"988",1,1,1,1,33,4,4,0,0,1212
"989",1,1,1,0,34,2,2,1,0,599
"990",1,1,1,0,39,2,4,0,0,974
"991",1,1,1,1,26,2,3,1,0,997
"992",1,1,1,1,10,2,3,1,0,1130
"993",1,1,1,0,10,3,3,0,0,636
"994",1,1,1,1,36,2,4,1,0,528
"995",1,1,1,0,23,2,1,0,1,2994
"996",1,1,1,1,21,3,2,1,0,601
"997",1,1,1,1,11,3,2,0,0,667
"998",1,1,1,1,34,3,2,0,0,334
"999",1,1,1,0,23,1,4,0,0,734
"1000",1,1,1,NA,23,3,3,0,0,561
"1001",1,1,1,1,31,4,2,0,0,910
"1002",1,1,1,1,36,4,4,0,0,457
"1003",1,1,1,1,23,3,2,0,0,294
"1004",1,1,1,1,5,3,1,0,0,816
"1005",1,1,1,0,14,2,3,1,1,1496
"1006",1,1,1,1,25,1,2,0,0,1665
"1007",1,1,1,0,26,2,2,1,0,1585
"1008",1,1,1,1,26,2,2,0,0,1174
"1009",1,1,1,0,15,1,4,0,0,1468
"1010",1,1,1,1,33,2,3,1,0,1323
"1011",1,1,1,1,14,3,3,0,0,280
"1012",1,1,1,NA,11,4,3,0,0,332
"1013",1,1,1,0,10,3,2,0,0,667
"1014",1,1,1,0,33,2,4,1,0,1754
"1015",1,1,1,0,10,2,2,1,0,1198
"1016",1,1,1,NA,38,3,4,1,0,346
"1017",1,1,1,NA,11,1,1,1,1,1002
"1018",1,1,1,NA,41,1,3,1,0,565
"1019",1,1,1,NA,48,2,2,0,0,1813
"1020",1,1,1,NA,34,2,1,1,0,1335
"1021",1,1,1,NA,10,2,4,0,0,1663
"1022",1,1,1,NA,36,2,4,1,0,661
"1023",1,1,1,NA,10,2,3,1,0,565
"1024",1,1,1,NA,39,1,1,0,0,2604
"1025",1,1,1,NA,10,2,1,1,0,3338
"1026",1,1,1,NA,50,3,2,0,0,589
"1027",1,1,1,NA,36,2,1,1,0,589
"1028",1,1,1,NA,14,1,3,1,0,997
"1029",1,1,1,NA,24,2,1,1,0,1178
"1030",1,1,1,NA,11,1,4,1,0,1498
"1031",1,1,1,NA,6,2,1,0,0,1347
"1032",1,1,1,NA,39,1,2,1,1,1317
"1033",1,1,1,NA,25,1,1,0,1,5090
"1034",1,1,1,NA,48,1,4,1,0,680
"1035",1,1,1,NA,48,2,2,0,0,1813
"1036",1,1,1,NA,48,1,2,1,0,1362
"1037",1,1,1,0,33,1,4,0,0,1948
"1038",1,1,1,0,33,3,2,0,0,781
"1039",1,1,1,0,47,4,4,1,1,699
"1040",1,1,1,0,11,4,2,0,0,389
"1041",1,1,1,0,34,2,4,1,0,749
"1042",1,1,1,0,10,2,2,1,1,2696
"1043",1,1,1,1,39,3,1,1,0,947
"1044",1,1,1,0,31,1,3,1,0,661
"1045",1,1,1,0,40,1,4,1,0,1754
"1046",1,1,1,0,31,3,3,1,0,1676
"1047",1,1,1,1,22,3,4,1,0,446
"1048",1,1,1,NA,10,3,1,1,1,2427
"1049",1,1,1,0,7,2,3,1,0,661
"1050",1,1,1,1,43,4,2,0,0,389
"1051",1,1,1,1,25,1,4,1,0,749
"1052",1,1,1,0,10,4,2,0,0,389
"1053",1,1,1,1,39,1,2,1,0,1755
"1054",1,1,1,1,44,3,3,1,0,286
"1055",1,1,1,0,51,2,3,1,0,1027
"1056",1,1,1,1,36,2,3,0,0,1107
"1057",1,1,1,0,14,3,4,0,0,373
"1058",1,1,1,0,15,3,2,0,0,589
"1059",1,1,1,1,15,2,3,1,0,997
"1060",1,1,1,NA,26,2,4,1,0,661
"1061",1,1,1,NA,7,1,3,0,0,2204
"1062",1,1,1,1,50,4,3,1,0,1320
"1063",1,1,1,1,39,1,2,1,0,878
"1064",1,1,1,1,39,2,1,1,0,3127
"1065",1,1,1,1,31,3,2,1,0,704
"1066",1,1,1,NA,47,3,1,0,1,1027
"1067",1,1,1,0,33,2,4,1,1,658
"1068",1,1,1,0,49,2,3,1,0,1130
"1069",1,1,1,0,22,1,3,0,0,735
"1070",1,1,1,1,23,2,3,1,0,498
"1071",1,1,1,1,14,3,2,0,0,589
"1072",1,1,1,NA,10,3,1,0,1,2054
"1073",1,1,1,1,33,2,4,1,0,877
"1074",1,1,1,1,22,2,4,1,0,877
"1075",1,1,1,NA,36,1,4,1,0,1322
"1076",1,1,1,1,39,4,3,1,0,701
"1077",1,1,1,1,14,4,2,1,1,927
"1078",1,1,1,1,23,4,2,1,0,618
"1079",1,1,1,1,33,2,2,0,0,2336
"1080",1,1,1,0,21,2,2,1,1,2696
"1081",1,1,1,1,26,3,3,0,0,561
"1082",1,1,1,1,11,4,2,0,0,777
"1083",1,1,1,1,15,3,1,1,0,713
"1084",1,1,1,0,33,4,1,0,0,392
"1085",1,1,1,0,11,2,1,1,0,1335
"1086",1,1,1,1,33,2,2,1,0,1403
"1087",1,1,1,1,36,4,2,1,0,309
"1088",1,1,1,0,25,3,2,1,0,601
"1089",1,1,1,0,24,2,1,1,0,1178
"1090",1,1,1,0,50,2,1,1,0,1178
"1091",1,1,1,0,33,2,2,1,0,701
"1092",1,1,1,1,34,4,2,0,0,777
"1093",1,1,1,0,33,2,4,1,0,877
"1094",1,1,1,0,23,3,1,0,1,2719
"1095",1,1,1,NA,7,2,4,1,0,1754
"1096",1,1,1,NA,23,2,1,0,0,1308
"1097",1,1,1,1,33,3,1,1,0,947
"1098",1,1,1,0,31,4,2,1,0,410
"1099",1,1,1,1,36,3,3,0,0,841
"1100",1,1,1,1,26,4,2,0,0,343
"1101",1,1,1,1,33,2,1,0,0,1736
"1102",1,1,1,1,50,3,2,0,0,294
"1103",1,1,1,0,31,3,4,1,0,893
"1104",1,1,1,0,10,3,3,0,0,636
"1105",1,1,1,1,50,2,2,0,0,587
"1106",1,1,1,1,50,2,1,0,0,3271
"1107",1,1,1,1,31,3,2,0,0,781
"1108",1,1,1,0,33,1,3,0,0,1469
"1109",1,1,1,1,10,2,4,1,0,749
"1110",1,1,1,1,44,2,1,0,1,1697
"1111",1,1,1,0,22,2,3,1,0,1984
"1112",1,1,1,1,14,1,3,1,0,997
"1113",1,1,1,1,11,4,2,1,0,700
"1114",1,1,1,1,36,2,1,1,0,1178
"1115",1,1,1,1,47,3,2,1,0,601
"1116",1,1,1,0,37,4,1,1,1,905
"1117",1,1,1,1,24,4,3,1,0,528
"1118",1,1,1,0,18,4,3,0,0,332
"1119",1,1,1,1,39,2,4,1,0,1754
"1120",1,1,1,0,50,2,3,0,0,1107
"1121",1,1,1,0,23,1,1,0,0,2617
"1122",1,1,1,1,36,2,2,1,0,528
"1123",1,1,1,1,26,2,1,0,0,654
"1124",1,1,1,0,43,4,3,0,0,664
"1125",1,1,1,0,39,2,1,1,0,1564
"1126",1,1,1,0,39,2,4,1,0,877
"1127",1,1,1,0,16,4,1,1,0,532
"1128",1,1,1,0,36,1,2,0,0,1469
"1129",1,1,1,1,33,3,2,0,0,391
"1130",1,1,1,0,23,3,1,0,1,1813
"1131",1,1,1,0,30,1,3,0,0,1469
"1132",1,1,1,0,15,3,1,0,0,792
"1133",1,1,1,0,24,4,3,0,0,1172
"1134",1,1,1,0,15,2,2,1,0,528
"1135",1,1,1,0,50,3,3,1,0,505
"1136",1,1,1,1,10,2,2,1,0,599
"1137",1,1,1,1,39,2,3,0,0,1469
"1138",1,1,1,1,33,4,2,1,0,820
"1139",1,1,1,1,36,4,2,0,0,343
"1140",1,1,1,0,36,4,2,1,0,618
"1141",1,1,1,0,18,2,2,1,0,599
"1142",1,1,1,0,44,2,3,0,0,627
"1143",1,1,1,0,4,2,2,1,0,1198
"1144",1,1,1,1,28,2,2,0,0,1174
"1145",1,1,1,1,41,1,1,1,0,2003
"1146",1,1,1,1,39,4,2,1,0,410
"1147",1,1,1,1,10,1,3,0,0,1255
"1148",1,1,1,1,25,3,2,0,0,667
"1149",1,1,1,1,10,3,4,1,0,381
"1150",1,1,1,1,10,3,2,0,0,334
"1151",1,1,1,1,22,3,1,1,0,473
"1152",1,1,1,0,10,3,1,1,0,808
"1153",1,1,1,1,14,1,4,1,0,1322
"1154",1,1,1,1,40,2,3,1,0,1323
"1155",1,1,1,1,21,2,1,1,0,4006
"1156",1,1,1,0,34,4,3,1,0,598
"1157",1,1,1,0,33,3,3,1,0,503
"1158",1,1,1,1,14,2,3,0,0,1107
"1159",1,1,1,1,8,4,2,1,0,700
"1160",1,1,1,NA,36,2,3,0,0,1661
"1161",1,1,1,NA,7,2,2,1,0,701
"1162",1,1,1,1,19,4,4,0,0,1035
"1163",1,1,1,1,20,1,4,0,0,1948
"1164",1,1,1,1,35,2,3,0,0,1661
"1165",1,1,1,1,4,1,3,0,0,1255
"1166",1,1,1,1,10,3,4,1,0,381
"1167",1,1,1,1,21,4,2,0,0,777
"1168",1,1,1,0,18,4,1,1,0,603
"1169",1,1,1,0,14,4,2,1,0,618
"1170",1,1,1,1,47,4,3,0,0,664
"1171",1,1,1,0,36,2,3,0,0,2214
"1172",1,1,1,1,22,2,2,0,0,1558
"1173",1,1,1,1,31,2,2,1,0,701
"1174",1,1,1,NA,23,2,1,1,0,1178
"1175",1,1,1,0,14,4,2,1,1,1391
"1176",1,1,1,0,50,3,2,1,0,265
"1177",1,1,1,1,31,4,3,0,0,194
"1178",1,1,1,1,11,2,1,1,0,1335
"1179",1,1,1,0,8,2,4,0,0,832
"1180",1,1,1,1,33,4,2,0,0,910
